name	group	af3_id1	af3_id2	pair_tokens	pair_iptm_mean	string_experimental	string_combined_score	pair_iptm_mean_corrected
pools_5k_51e2da7	pools_5k	aac71375.1	aac71418.1	869	0.092	204	237	5.46155555407879e-05
pools_5k_51e2da7	pools_5k	aac71375.1	aac71434.1	591	0.07	171	207	0.0004976131552426599
pools_5k_51e2da7	pools_5k	aac71375.1	aac71455.1	372	0.06	999	999	0.01231041973939244
pools_5k_51e2da7	pools_5k	aac71375.1	aac71461.2	618	0.07	0	0	-0.0018868720684139806
pools_5k_51e2da7	pools_5k	aac71375.1	aac71540.1	548	0.07	885	936	0.0044105329731236875
pools_5k_51e2da7	pools_5k	aac71375.1	aac71577.1	434	0.06	0	0	0.005599793523842392
pools_5k_51e2da7	pools_5k	aac71375.1	aac71616.1	417	0.05	0	0	-0.0026107433653997925
pools_5k_51e2da7	pools_5k	aac71375.1	aac71647.1	829	0.09	0	0	0.0010354525131240355
pools_5k_51e2da7	pools_5k	aac71375.1	aac72449.1	439	0.054000000000000006	0	0	-0.0009198213868380906
pools_5k_51e2da7	pools_5k	aac71375.1	aac72471.1	662	0.086	999	999	0.01033628599858194
pools_5k_51e2da7	pools_5k	aac71391.1	aac71415.1	129	0.02	0	531	0.00674358223761987
pools_5k_51e2da7	pools_5k	aac71391.1	aac71416.1	194	0.03	0	594	0.00558107786147824
pools_5k_51e2da7	pools_5k	aac71391.1	aac71418.1	671	0.08	208	256	0.0035793714530083093
pools_5k_51e2da7	pools_5k	aac71391.1	aac71434.1	393	0.05	0	0	-2.1139415372420367e-05
pools_5k_51e2da7	pools_5k	aac71391.1	aac71455.1	174	0.032	0	375	0.010783536668049265
pools_5k_51e2da7	pools_5k	aac71391.1	aac71461.2	420	0.05	0	0	-0.0029291456423571477
pools_5k_51e2da7	pools_5k	aac71391.1	aac71540.1	350	0.05	885	897	0.004824744922921481
pools_5k_51e2da7	pools_5k	aac71391.1	aac71577.1	236	0.036	0	0	0.005354466223106445
pools_5k_51e2da7	pools_5k	aac71391.1	aac71616.1	219	0.03	0	0	0.0018020411014789545
pools_5k_51e2da7	pools_5k	aac71391.1	aac71647.1	631	0.07400000000000001	293	338	0.000983631258384604
pools_5k_51e2da7	pools_5k	aac71391.1	aac72449.1	241	0.032	0	0	0.0006515011921406078
pools_5k_51e2da7	pools_5k	aac71391.1	aac72471.1	464	0.064	0	701	0.0065253916151163105
pools_5k_51e2da7	pools_5k	aac71415.1	aac71416.1	183	0.044000000000000004	999	999	0.021320821202898896
pools_5k_51e2da7	pools_5k	aac71415.1	aac71418.1	660	0.07800000000000001	0	0	0.0025051866536716094
pools_5k_51e2da7	pools_5k	aac71415.1	aac71434.1	382	0.05	0	0	0.0011921648178295496
pools_5k_51e2da7	pools_5k	aac71415.1	aac71455.1	163	0.027999999999999997	999	999	0.00862368375457273
pools_5k_51e2da7	pools_5k	aac71415.1	aac71461.2	409	0.05	0	373	-0.0017560270434278241
pools_5k_51e2da7	pools_5k	aac71415.1	aac71540.1	339	0.04	562	619	-0.0038884467749838933
pools_5k_51e2da7	pools_5k	aac71415.1	aac71577.1	225	0.03	0	0	0.0009276884703629806
pools_5k_51e2da7	pools_5k	aac71415.1	aac71616.1	208	0.03	0	0	0.003436717246381671
pools_5k_51e2da7	pools_5k	aac71415.1	aac71647.1	620	0.07	0	0	-0.002061408766909481
pools_5k_51e2da7	pools_5k	aac71415.1	aac72449.1	230	0.03	0	0	0.0002079283111141167
pools_5k_51e2da7	pools_5k	aac71415.1	aac72471.1	453	0.06	999	999	0.0036407970878683804
pools_5k_51e2da7	pools_5k	aac71416.1	aac71418.1	725	0.08	0	0	-0.0008592618460072643
pools_5k_51e2da7	pools_5k	aac71416.1	aac71434.1	447	0.06	0	332	0.004254911585591159
pools_5k_51e2da7	pools_5k	aac71416.1	aac71455.1	228	0.054000000000000006	999	999	0.024494884260659558
pools_5k_51e2da7	pools_5k	aac71416.1	aac71461.2	474	0.06	0	373	0.0015228054837304328
pools_5k_51e2da7	pools_5k	aac71416.1	aac71540.1	404	0.05	842	885	-0.001217579095035018
pools_5k_51e2da7	pools_5k	aac71416.1	aac71577.1	290	0.04	0	0	0.0021152382287203467
pools_5k_51e2da7	pools_5k	aac71416.1	aac71616.1	273	0.04	0	0	0.00431543325787629
pools_5k_51e2da7	pools_5k	aac71416.1	aac71647.1	685	0.08	0	0	0.0024119681452659386
pools_5k_51e2da7	pools_5k	aac71416.1	aac72449.1	295	0.04	0	0	0.001480473219354246
pools_5k_51e2da7	pools_5k	aac71416.1	aac72471.1	518	0.06	999	999	-0.002767820536730886
pools_5k_51e2da7	pools_5k	aac71418.1	aac71434.1	924	0.1	162	175	0.0040658309467528075
pools_5k_51e2da7	pools_5k	aac71418.1	aac71455.1	705	0.08	692	701	0.0007647512922002997
pools_5k_51e2da7	pools_5k	aac71418.1	aac71461.2	951	0.10400000000000001	0	332	0.006151172431413832
pools_5k_51e2da7	pools_5k	aac71418.1	aac71540.1	881	0.094	0	0	0.0011738066114122814
pools_5k_51e2da7	pools_5k	aac71418.1	aac71577.1	767	0.086	0	0	0.0018016733197142865
pools_5k_51e2da7	pools_5k	aac71418.1	aac71616.1	750	0.084	0	0	0.0011419050335508968
pools_5k_51e2da7	pools_5k	aac71418.1	aac71647.1	1162	0.11399999999999999	0	0	0.0020390280319496357
pools_5k_51e2da7	pools_5k	aac71418.1	aac72449.1	772	0.094	0	0	0.009410320732654548
pools_5k_51e2da7	pools_5k	aac71418.1	aac72471.1	995	0.10200000000000001	0	0	0.0010883208052550053
pools_5k_51e2da7	pools_5k	aac71434.1	aac71455.1	427	0.055999999999999994	0	0	0.0023323093199040523
pools_5k_51e2da7	pools_5k	aac71434.1	aac71461.2	673	0.08	0	0	0.003411858874713
pools_5k_51e2da7	pools_5k	aac71434.1	aac71540.1	603	0.07	0	0	-0.0005687411038895196
pools_5k_51e2da7	pools_5k	aac71434.1	aac71577.1	489	0.06	0	0	3.855147852138696e-05
pools_5k_51e2da7	pools_5k	aac71434.1	aac71616.1	472	0.06	0	0	0.0017224703316862933
pools_5k_51e2da7	pools_5k	aac71434.1	aac71647.1	884	0.096	0	0	0.0029545432850391906
pools_5k_51e2da7	pools_5k	aac71434.1	aac72449.1	494	0.06	0	0	-0.0004511276477899978
pools_5k_51e2da7	pools_5k	aac71434.1	aac72471.1	717	0.08	0	271	-0.00021237850152319715
pools_5k_51e2da7	pools_5k	aac71455.1	aac71461.2	454	0.06	0	407	0.0035388409527615655
pools_5k_51e2da7	pools_5k	aac71455.1	aac71540.1	384	0.05	842	887	0.0009702772740982218
pools_5k_51e2da7	pools_5k	aac71455.1	aac71577.1	270	0.04	0	0	0.004710745203974777
pools_5k_51e2da7	pools_5k	aac71455.1	aac71616.1	253	0.03	0	0	-0.0030064309595086297
pools_5k_51e2da7	pools_5k	aac71455.1	aac71647.1	665	0.08	0	0	0.004083412677462386
pools_5k_51e2da7	pools_5k	aac71455.1	aac72449.1	275	0.04	0	0	0.00405309756661517
pools_5k_51e2da7	pools_5k	aac71455.1	aac72471.1	498	0.06	999	999	-0.0008410893698731076
pools_5k_51e2da7	pools_5k	aac71461.2	aac71540.1	630	0.07	0	156	-0.0029298999415011406
pools_5k_51e2da7	pools_5k	aac71461.2	aac71577.1	516	0.06	0	0	-0.0025768409843708734
pools_5k_51e2da7	pools_5k	aac71461.2	aac71616.1	499	0.06	0	0	-0.0009383348482614878
pools_5k_51e2da7	pools_5k	aac71461.2	aac71647.1	911	0.096	0	337	0.0009976787470719062
pools_5k_51e2da7	pools_5k	aac71461.2	aac72449.1	521	0.06	0	0	-0.0030535999071964748
pools_5k_51e2da7	pools_5k	aac71461.2	aac72471.1	744	0.08	0	0	-0.0023814513632995082
pools_5k_51e2da7	pools_5k	aac71540.1	aac71577.1	446	0.06	0	0	0.004357663821338287
pools_5k_51e2da7	pools_5k	aac71540.1	aac71616.1	429	0.124	0	0	0.07012241032868903
pools_5k_51e2da7	pools_5k	aac71540.1	aac71647.1	841	0.09	0	0	0.00013379261373183682
pools_5k_51e2da7	pools_5k	aac71540.1	aac72449.1	451	0.06	0	0	0.003845047521773906
pools_5k_51e2da7	pools_5k	aac71540.1	aac72471.1	674	0.08	135	353	0.0033281959247593723
pools_5k_51e2da7	pools_5k	aac71577.1	aac71616.1	315	0.04	0	0	-0.0010063241575205897
pools_5k_51e2da7	pools_5k	aac71577.1	aac71647.1	727	0.082	0	0	0.0009795757517841314
pools_5k_51e2da7	pools_5k	aac71577.1	aac72449.1	337	0.041999999999999996	0	341	-0.001652249945037751
pools_5k_51e2da7	pools_5k	aac71577.1	aac72471.1	560	0.07	0	0	0.003303565970102354
pools_5k_51e2da7	pools_5k	aac71616.1	aac71647.1	710	0.08	0	0	0.00035661106311554724
pools_5k_51e2da7	pools_5k	aac71616.1	aac72449.1	320	0.04	0	0	-0.0016155852560865366
pools_5k_51e2da7	pools_5k	aac71616.1	aac72471.1	543	0.062	0	0	-0.003124656761489958
pools_5k_51e2da7	pools_5k	aac71647.1	aac72449.1	732	0.084	0	545	0.0025776369461871784
pools_5k_51e2da7	pools_5k	aac71647.1	aac72471.1	955	0.1	0	0	0.0018698426401731472
pools_5k_51e2da7	pools_5k	aac72449.1	aac72471.1	565	0.07	0	221	0.002845833461934441
pools_5k_527e5e0	pools_5k	aac71263.1	aac71325.1	572	0.07	0	247	0.0022083971392467955
pools_5k_527e5e0	pools_5k	aac71263.1	aac71378.1	468	0.06	0	0	0.002123073139767187
pools_5k_527e5e0	pools_5k	aac71263.1	aac71391.1	453	0.06	0	0	0.0036407970878683804
pools_5k_527e5e0	pools_5k	aac71263.1	aac71405.1	633	0.07400000000000001	0	0	0.0008108989661772953
pools_5k_527e5e0	pools_5k	aac71263.1	aac71408.2	701	0.08	0	0	0.0010923066533865405
pools_5k_527e5e0	pools_5k	aac71263.1	aac71455.1	487	0.06	0	0	0.0002351237501369563
pools_5k_527e5e0	pools_5k	aac71263.1	aac71524.1	700	0.08	0	0	0.0011743414114634837
pools_5k_527e5e0	pools_5k	aac71263.1	aac71529.1	1560	0.148	0	0	0.012552113110796126
pools_5k_527e5e0	pools_5k	aac71263.1	aac71578.1	492	0.06	0	160	-0.00025555473536363615
pools_5k_527e5e0	pools_5k	aac71263.1	aac71592.1	694	0.086	0	186	0.00766778534138228
pools_5k_527e5e0	pools_5k	aac71263.1	aac71600.1	664	0.08	0	0	0.004167640288313332
pools_5k_527e5e0	pools_5k	aac71263.1	aac71616.1	532	0.064	0	0	-9.448158903167803e-05
pools_5k_527e5e0	pools_5k	aac71263.1	aac71626.1	516	0.068	0	0	0.005423159015629134
pools_5k_527e5e0	pools_5k	aac71263.1	aac71641.1	1419	0.13	0	0	0.0024866671307360033
pools_5k_527e5e0	pools_5k	aac71263.1	aac71643.1	515	0.064	0	0	0.001518787585316289
pools_5k_527e5e0	pools_5k	aac71263.1	aac72486.1	431	0.06	0	522	0.005913000044914282
pools_5k_527e5e0	pools_5k	aac71325.1	aac71378.1	274	0.04	0	0	0.0041841457332555745
pools_5k_527e5e0	pools_5k	aac71325.1	aac71391.1	259	0.044	0	0	0.010179351100548628
pools_5k_527e5e0	pools_5k	aac71325.1	aac71405.1	439	0.05800000000000001	0	0	0.003080178613161913
pools_5k_527e5e0	pools_5k	aac71325.1	aac71408.2	507	0.06	0	0	-0.0017128169245729657
pools_5k_527e5e0	pools_5k	aac71325.1	aac71455.1	293	0.04	0	0	0.0017337287290119865
pools_5k_527e5e0	pools_5k	aac71325.1	aac71524.1	506	0.06	0	0	-0.0016163424833363915
pools_5k_527e5e0	pools_5k	aac71325.1	aac71529.1	1366	0.128	0	0	0.0035705642034944696
pools_5k_527e5e0	pools_5k	aac71325.1	aac71578.1	298	0.04	225	288	0.0011021942134010962
pools_5k_527e5e0	pools_5k	aac71325.1	aac71592.1	500	0.078	0	350	0.01696451706498918
pools_5k_527e5e0	pools_5k	aac71325.1	aac71600.1	470	0.06	0	0	0.0019225586484032248
pools_5k_527e5e0	pools_5k	aac71325.1	aac71616.1	338	0.04	0	0	-0.0037704357110528233
pools_5k_527e5e0	pools_5k	aac71325.1	aac71626.1	322	0.04	0	0	-0.0018579558628831414
pools_5k_527e5e0	pools_5k	aac71325.1	aac71641.1	1225	0.12	0	0	0.004079265818032807
pools_5k_527e5e0	pools_5k	aac71325.1	aac71643.1	321	0.06599999999999999	0	378	0.024263135059266
pools_5k_527e5e0	pools_5k	aac71325.1	aac72486.1	237	0.034	0	0	0.0032132818551522807
pools_5k_527e5e0	pools_5k	aac71378.1	aac71391.1	155	0.024	999	999	0.0060012983463505615
pools_5k_527e5e0	pools_5k	aac71378.1	aac71405.1	335	0.041999999999999996	194	194	-0.0014153511882205178
pools_5k_527e5e0	pools_5k	aac71378.1	aac71408.2	403	0.052000000000000005	0	0	0.0008905095960354131
pools_5k_527e5e0	pools_5k	aac71378.1	aac71455.1	189	0.036	999	999	0.01236558484083753
pools_5k_527e5e0	pools_5k	aac71378.1	aac71524.1	402	0.05	0	0	-0.0010012675244199798
pools_5k_527e5e0	pools_5k	aac71378.1	aac71529.1	1262	0.12	0	0	0.0018010608755045232
pools_5k_527e5e0	pools_5k	aac71378.1	aac71578.1	194	0.032	0	0	0.0075810778614782415
pools_5k_527e5e0	pools_5k	aac71378.1	aac71592.1	396	0.057999999999999996	0	377	0.00765091598801608
pools_5k_527e5e0	pools_5k	aac71378.1	aac71600.1	366	0.05	0	0	0.0029885975867872255
pools_5k_527e5e0	pools_5k	aac71378.1	aac71616.1	234	0.03	0	0	-0.00036226481473718153
pools_5k_527e5e0	pools_5k	aac71378.1	aac71626.1	218	0.03	0	448	0.0019489257835095392
pools_5k_527e5e0	pools_5k	aac71378.1	aac71641.1	1121	0.11000000000000001	0	0	0.0006739354085690541
pools_5k_527e5e0	pools_5k	aac71378.1	aac71643.1	217	0.038	999	999	0.010096147745131893
pools_5k_527e5e0	pools_5k	aac71378.1	aac72486.1	133	0.026000000000000002	999	999	0.011984761935289467
pools_5k_527e5e0	pools_5k	aac71391.1	aac71405.1	320	0.042	0	0	0.00038441474391346514
pools_5k_527e5e0	pools_5k	aac71391.1	aac71408.2	388	0.05	0	0	0.0005282289583018601
pools_5k_527e5e0	pools_5k	aac71391.1	aac71455.1	174	0.03	0	375	0.008783536668049263
pools_5k_527e5e0	pools_5k	aac71391.1	aac71524.1	387	0.052000000000000005	0	0	0.0026385265883227538
pools_5k_527e5e0	pools_5k	aac71391.1	aac71529.1	1247	0.12	0	0	0.0027205779761867444
pools_5k_527e5e0	pools_5k	aac71391.1	aac71578.1	179	0.03	0	153	0.00796637029735977
pools_5k_527e5e0	pools_5k	aac71391.1	aac71592.1	381	0.052000000000000005	0	0	0.003303326411888935
pools_5k_527e5e0	pools_5k	aac71391.1	aac71600.1	351	0.05	0	0	0.004708771615431609
pools_5k_527e5e0	pools_5k	aac71391.1	aac71616.1	219	0.03	0	0	0.0018020411014789545
pools_5k_527e5e0	pools_5k	aac71391.1	aac71626.1	203	0.03	0	171	0.004194027906051792
pools_5k_527e5e0	pools_5k	aac71391.1	aac71641.1	1106	0.11000000000000001	0	0	0.0016499370658012436
pools_5k_527e5e0	pools_5k	aac71391.1	aac71643.1	202	0.038	656	869	0.012346605148313657
pools_5k_527e5e0	pools_5k	aac71391.1	aac72486.1	118	0.02	0	284	0.008893237895648453
pools_5k_527e5e0	pools_5k	aac71405.1	aac71408.2	568	0.07	0	843	0.0025721657116341418
pools_5k_527e5e0	pools_5k	aac71405.1	aac71455.1	354	0.05	0	186	0.0043618394068061644
pools_5k_527e5e0	pools_5k	aac71405.1	aac71524.1	567	0.07	0	0	0.0026633078162782015
pools_5k_527e5e0	pools_5k	aac71405.1	aac71529.1	1427	0.13	0	0	0.00202620925061775
pools_5k_527e5e0	pools_5k	aac71405.1	aac71578.1	359	0.05	0	0	0.0037868698496186654
pools_5k_527e5e0	pools_5k	aac71405.1	aac71592.1	561	0.07	0	0	0.003211856501166968
pools_5k_527e5e0	pools_5k	aac71405.1	aac71600.1	531	0.062	0	0	-0.0020003033951456473
pools_5k_527e5e0	pools_5k	aac71405.1	aac71616.1	399	0.05	0	0	-0.0006757887291282821
pools_5k_527e5e0	pools_5k	aac71405.1	aac71626.1	383	0.05	0	0	0.0010811486282656796
pools_5k_527e5e0	pools_5k	aac71405.1	aac71641.1	1286	0.188	0	0	0.06834112665629907
pools_5k_527e5e0	pools_5k	aac71405.1	aac71643.1	382	0.05	0	0	0.0011921648178295496
pools_5k_527e5e0	pools_5k	aac71405.1	aac72486.1	298	0.04	0	0	0.0011021942134010962
pools_5k_527e5e0	pools_5k	aac71408.2	aac71455.1	422	0.06	0	0	0.006859217551989552
pools_5k_527e5e0	pools_5k	aac71408.2	aac71524.1	635	0.09600000000000002	0	0	0.022638439337924643
pools_5k_527e5e0	pools_5k	aac71408.2	aac71529.1	1495	0.13	0	0	-0.0018367057748171212
pools_5k_527e5e0	pools_5k	aac71408.2	aac71578.1	427	0.05600000000000001	0	0	0.002332309319904066
pools_5k_527e5e0	pools_5k	aac71408.2	aac71592.1	629	0.07	0	0	-0.0028433624880792596
pools_5k_527e5e0	pools_5k	aac71408.2	aac71600.1	599	0.07	0	0	-0.0002144785082352496
pools_5k_527e5e0	pools_5k	aac71408.2	aac71616.1	467	0.07200000000000001	0	0	0.0142234910544327
pools_5k_527e5e0	pools_5k	aac71408.2	aac71626.1	451	0.066	0	0	0.009845047521773911
pools_5k_527e5e0	pools_5k	aac71408.2	aac71641.1	1354	0.138	0	0	0.014277068475655408
pools_5k_527e5e0	pools_5k	aac71408.2	aac71643.1	450	0.06	0	0	0.003947342570383552
pools_5k_527e5e0	pools_5k	aac71408.2	aac72486.1	366	0.05	0	0	0.0029885975867872255
pools_5k_527e5e0	pools_5k	aac71455.1	aac71524.1	421	0.06	0	0	0.0069649731172183454
pools_5k_527e5e0	pools_5k	aac71455.1	aac71529.1	1281	0.12	0	0	0.0006441486963067733
pools_5k_527e5e0	pools_5k	aac71455.1	aac71578.1	213	0.034	0	163	0.006688455478503413
pools_5k_527e5e0	pools_5k	aac71455.1	aac71592.1	415	0.055999999999999994	0	255	0.00360216150080149
pools_5k_527e5e0	pools_5k	aac71455.1	aac71600.1	385	0.05	0	0	0.0008595501899308494
pools_5k_527e5e0	pools_5k	aac71455.1	aac71616.1	253	0.04	0	0	0.006993569040491372
pools_5k_527e5e0	pools_5k	aac71455.1	aac71626.1	237	0.038000000000000006	0	286	0.007213281855152284
pools_5k_527e5e0	pools_5k	aac71455.1	aac71641.1	1140	0.11399999999999999	0	0	0.0034469932338335174
pools_5k_527e5e0	pools_5k	aac71455.1	aac71643.1	236	0.046000000000000006	999	999	0.015354466223106454
pools_5k_527e5e0	pools_5k	aac71455.1	aac72486.1	152	0.03	999	999	0.012527042186231394
pools_5k_527e5e0	pools_5k	aac71524.1	aac71529.1	1494	0.13	0	368	-0.0017805422973352913
pools_5k_527e5e0	pools_5k	aac71524.1	aac71578.1	426	0.06	0	0	0.006437443153474859
pools_5k_527e5e0	pools_5k	aac71524.1	aac71592.1	628	0.07	0	0	-0.0027567562175643406
pools_5k_527e5e0	pools_5k	aac71524.1	aac71600.1	598	0.07	0	0	-0.00012572819299196125
pools_5k_527e5e0	pools_5k	aac71524.1	aac71616.1	466	0.11199999999999999	0	0	0.05432401654060437
pools_5k_527e5e0	pools_5k	aac71524.1	aac71626.1	450	0.06	0	0	0.003947342570383552
pools_5k_527e5e0	pools_5k	aac71524.1	aac71641.1	1353	0.138	0	0	0.014336084890220258
pools_5k_527e5e0	pools_5k	aac71524.1	aac71643.1	449	0.06	0	0	0.004049751343443875
pools_5k_527e5e0	pools_5k	aac71524.1	aac72486.1	365	0.05	0	0	0.00310216620840445
pools_5k_527e5e0	pools_5k	aac71529.1	aac71578.1	1286	0.12	0	0	0.0003411266562990678
pools_5k_527e5e0	pools_5k	aac71529.1	aac71592.1	1488	0.14	0	0	0.008556834019174286
pools_5k_527e5e0	pools_5k	aac71529.1	aac71600.1	1458	0.132	0	0	0.002254012259001903
pools_5k_527e5e0	pools_5k	aac71529.1	aac71616.1	1326	0.12	0	0	-0.0020621461868221003
pools_5k_527e5e0	pools_5k	aac71529.1	aac71626.1	1310	0.12	0	0	-0.0011052469208175653
pools_5k_527e5e0	pools_5k	aac71529.1	aac71641.1	2213	0.178	0	0	0.009785511923465912
pools_5k_527e5e0	pools_5k	aac71529.1	aac71643.1	1309	0.12	0	0	-0.0010452472040365646
pools_5k_527e5e0	pools_5k	aac71529.1	aac72486.1	1225	0.12	0	0	0.004079265818032807
pools_5k_527e5e0	pools_5k	aac71578.1	aac71592.1	420	0.052000000000000005	0	0	-0.0009291456423571459
pools_5k_527e5e0	pools_5k	aac71578.1	aac71600.1	390	0.05	0	0	0.0003080592852033742
pools_5k_527e5e0	pools_5k	aac71578.1	aac71616.1	258	0.04	0	0	0.0063143940370903665
pools_5k_527e5e0	pools_5k	aac71578.1	aac71626.1	242	0.034	0	240	0.0025117860075107856
pools_5k_527e5e0	pools_5k	aac71578.1	aac71641.1	1145	0.11000000000000001	0	0	-0.0008741835195606174
pools_5k_527e5e0	pools_5k	aac71578.1	aac71643.1	241	0.038	0	166	0.006651501192140606
pools_5k_527e5e0	pools_5k	aac71578.1	aac72486.1	157	0.024	0	0	0.005653624621023132
pools_5k_527e5e0	pools_5k	aac71592.1	aac71600.1	592	0.07	0	0	0.00040833923459120125
pools_5k_527e5e0	pools_5k	aac71592.1	aac71616.1	460	0.06	0	0	0.0029294479915180083
pools_5k_527e5e0	pools_5k	aac71592.1	aac71626.1	444	0.06	0	186	0.004563514454974285
pools_5k_527e5e0	pools_5k	aac71592.1	aac71641.1	1347	0.126	0	0	0.0026906423098561616
pools_5k_527e5e0	pools_5k	aac71592.1	aac71643.1	443	0.062	0	0	0.0066666136325101155
pools_5k_527e5e0	pools_5k	aac71592.1	aac72486.1	359	0.05	0	0	0.0037868698496186654
pools_5k_527e5e0	pools_5k	aac71600.1	aac71616.1	430	0.05	0	0	-0.0039823556883425565
pools_5k_527e5e0	pools_5k	aac71600.1	aac71626.1	414	0.05	0	0	-0.0022911936816945866
pools_5k_527e5e0	pools_5k	aac71600.1	aac71641.1	1317	0.122	0	0	0.00047539469451224337
pools_5k_527e5e0	pools_5k	aac71600.1	aac71643.1	413	0.05	0	0	-0.002184419988137204
pools_5k_527e5e0	pools_5k	aac71600.1	aac72486.1	329	0.046000000000000006	0	0	0.0032996200725895833
pools_5k_527e5e0	pools_5k	aac71616.1	aac71626.1	282	0.04	0	152	0.0031423543220751096
pools_5k_527e5e0	pools_5k	aac71616.1	aac71641.1	1185	0.124	0	0	0.01058124313499198
pools_5k_527e5e0	pools_5k	aac71616.1	aac71643.1	281	0.04	0	0	0.0032717628555292352
pools_5k_527e5e0	pools_5k	aac71616.1	aac72486.1	197	0.03	0	0	0.005115220445306136
pools_5k_527e5e0	pools_5k	aac71626.1	aac71641.1	1169	0.11399999999999999	0	0	0.0015938391247185824
pools_5k_527e5e0	pools_5k	aac71626.1	aac71643.1	265	0.04	0	226	0.005374510889034366
pools_5k_527e5e0	pools_5k	aac71626.1	aac72486.1	181	0.03	0	0	0.007642704087320089
pools_5k_527e5e0	pools_5k	aac71641.1	aac71643.1	1168	0.11000000000000001	0	467	-0.002342644223675139
pools_5k_527e5e0	pools_5k	aac71641.1	aac72486.1	1084	0.11000000000000001	0	0	0.0030934578576447824
pools_5k_527e5e0	pools_5k	aac71643.1	aac72486.1	180	0.05	999	999	0.02780431242283775
pools_5k_5338d4c	pools_5k	aac71263.1	aac71317.1	860	0.098	0	0	0.006719220281829502
pools_5k_5338d4c	pools_5k	aac71263.1	aac71340.1	1092	0.11000000000000001	0	503	0.0025668610561419836
pools_5k_5338d4c	pools_5k	aac71263.1	aac71363.1	652	0.08600000000000001	0	155	0.011183362049534865
pools_5k_5338d4c	pools_5k	aac71263.1	aac71368.1	489	0.062	161	223	0.0020385514785213887
pools_5k_5338d4c	pools_5k	aac71263.1	aac71394.1	507	0.068	156	302	0.006287183075427041
pools_5k_5338d4c	pools_5k	aac71263.1	aac71399.1	687	0.122	0	0	0.04424617369196894
pools_5k_5338d4c	pools_5k	aac71263.1	aac71418.1	984	0.1	190	215	-0.0001524228899336677
pools_5k_5338d4c	pools_5k	aac71263.1	aac71455.1	487	0.068	0	0	0.008235123750136963
pools_5k_5338d4c	pools_5k	aac71263.1	aac71470.1	990	0.1	0	0	-0.000567085731466771
pools_5k_5338d4c	pools_5k	aac71263.1	aac71482.1	1257	0.126	0	0	0.008106956367034096
pools_5k_5338d4c	pools_5k	aac71263.1	aac71604.1	576	0.084	0	0	0.015845898276814402
pools_5k_5338d4c	pools_5k	aac71263.1	aac71616.1	532	0.068	0	0	0.0039055184109683255
pools_5k_5338d4c	pools_5k	aac71263.1	aac71643.1	515	0.07	0	0	0.007518787585316294
pools_5k_5338d4c	pools_5k	aac71317.1	aac71340.1	1186	0.118	0	357	0.004518183540402815
pools_5k_5338d4c	pools_5k	aac71317.1	aac71363.1	746	0.084	0	0	0.0014594546001522185
pools_5k_5338d4c	pools_5k	aac71317.1	aac71368.1	583	0.08199999999999999	0	0	0.01321454092203768
pools_5k_5338d4c	pools_5k	aac71317.1	aac71394.1	601	0.078	0	0	0.007608242829823114
pools_5k_5338d4c	pools_5k	aac71317.1	aac71399.1	781	0.10600000000000001	0	214	0.020709066417853195
pools_5k_5338d4c	pools_5k	aac71317.1	aac71418.1	1078	0.11000000000000001	0	0	0.003489681846107151
pools_5k_5338d4c	pools_5k	aac71317.1	aac71455.1	581	0.07600000000000001	0	0	0.007394540135525901
pools_5k_5338d4c	pools_5k	aac71317.1	aac71470.1	1084	0.11199999999999999	0	0	0.0050934578576447564
pools_5k_5338d4c	pools_5k	aac71317.1	aac71482.1	1351	0.128	0	186	0.004454183184051719
pools_5k_5338d4c	pools_5k	aac71317.1	aac71604.1	670	0.08	0	0	0.0036632213595596125
pools_5k_5338d4c	pools_5k	aac71317.1	aac71616.1	626	0.07	0	0	-0.002583336566849115
pools_5k_5338d4c	pools_5k	aac71317.1	aac71643.1	609	0.082	0	193	0.010902060873700742
pools_5k_5338d4c	pools_5k	aac71340.1	aac71363.1	978	0.1	0	481	0.00026350610652073336
pools_5k_5338d4c	pools_5k	aac71340.1	aac71368.1	815	0.09	0	0	0.002095677432688861
pools_5k_5338d4c	pools_5k	aac71340.1	aac71394.1	833	0.118	0	533	0.028734178454765613
pools_5k_5338d4c	pools_5k	aac71340.1	aac71399.1	1013	0.10400000000000001	0	0	0.0018548980541889803
pools_5k_5338d4c	pools_5k	aac71340.1	aac71418.1	1310	0.122	0	635	0.0008947530791824365
pools_5k_5338d4c	pools_5k	aac71340.1	aac71455.1	813	0.094	0	399	0.006247879243335849
pools_5k_5338d4c	pools_5k	aac71340.1	aac71470.1	1316	0.124	0	689	0.0025352346855685437
pools_5k_5338d4c	pools_5k	aac71340.1	aac71482.1	1583	0.14	0	693	0.003292388847360883
